,status,charter,ed_type,level_,grades,pb_prv_bie,school,district,county,street,city,state,zip,stacked,stack_cnt,source
7332,Active,No,Traditional,Elementary,K-6,Public,Andrew Jackson Elementary,Selma Unified,Fresno,2220 Huntsman Avenue,Selma,CA,93662-2422,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7333,Active,No,Traditional,Elementary,K-6,Public,Eric White Elementary,Selma Unified,Fresno,2001 Mitchell,Selma,CA,93662-9601,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7334,Active,No,Traditional,Elementary,K-1,Public,George Washington Elementary,Selma Unified,Fresno,1420 Second Street,Selma,CA,93662-3925,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7335,Active,No,Traditional,Elementary,K-6,Public,Indianola Elementary,Selma Unified,Fresno,11524 East Dinuba Avenue,Selma,CA,93662-9707,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7336,Active,No,Traditional,Elementary,K-6,Public,James Garfield Elementary,Selma Unified,Fresno,2535 B Street,Selma,CA,93662-3108,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7337,Active,No,Traditional,Elementary,K-6,Public,Theodore Roosevelt Elementary,Selma Unified,Fresno,1802 Floral Avenue,Selma,CA,93662,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7338,Active,No,Traditional,Elementary,K-6,Public,Terry Elementary,Selma Unified,Fresno,12906 South Fowler Avenue,Selma,CA,93662-9532,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7339,Active,No,Traditional,Elementary,K-6,Public,Woodrow Wilson Elementary,Selma Unified,Fresno,1325 Stillman Street,Selma,CA,93662-3221,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7340,Active,No,Traditional,Intermediate/Middle/Junior High,7-8,Public,Abraham Lincoln Middle,Selma Unified,Fresno,1239 Nelson Boulevard,Selma,CA,93662-4112,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7341,Active,No,Traditional,Elementary,K-8,Public,Washington Colony Elementary,Washington Colony Elementary,Fresno,130 East Lincoln Avenue,Fresno,CA,93706-6043,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7342,Active,No,Traditional,Elementary,K-8,Public,West Park Elementary,West Park Elementary,Fresno,2695 South Valentine Avenue,Fresno,CA,93706-9042,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7343,Active,Yes,Traditional,Elementary-High Combination,1-12,Public,West Park Charter Academy,West Park Elementary,Fresno,2695 South Valentine Avenue,Fresno,CA,93706-9042,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7344,Active,Yes,Traditional,High School,9-12,Public,Crescent View South Charter,Westside Elementary,Fresno,"1901 East Shields Avenue, Suite 169",Fresno,CA,93726,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7345,Active,Yes,Traditional,High School,7-12,Public,Opportunities For Learning - Fresno,Westside Elementary,Fresno,1515 Divisadero Street,Fresno,CA,93721,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7346,Active,No,Traditional,Elementary,K-8,Public,Westside Elementary,Westside Elementary,Fresno,19191 Excelsior Avenue,Five Points,CA,93624-9999,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7347,Active,No,Community Day School,Intermediate/Middle/Junior High,6-8,Public,Firebaugh Community Day,Firebaugh-Las Deltas Unified,Fresno,1666 Saipan Avenue,Firebaugh,CA,93622-2438,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7348,Active,No,Traditional,High School,9-12,Public,Firebaugh High,Firebaugh-Las Deltas Unified,Fresno,1976 Morris Kyle Drive,Firebaugh,CA,93622-9711,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7349,Active,No,Continuation School,High School,11-12,Public,El Puente High,Firebaugh-Las Deltas Unified,Fresno,1691 Saipan Avenue,Firebaugh,CA,93622,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7350,Active,No,Adult Education Center,Adult,Adult,Public,Firebaugh-Las Deltas Adult,Firebaugh-Las Deltas Unified,Fresno,1976 Morris Kyle Drive,Firebaugh,CA,93622-9711,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7351,Active,No,Traditional,Elementary,4-5,Public,Arthur E. Mills Intermediate,Firebaugh-Las Deltas Unified,Fresno,1191 P Street,Firebaugh,CA,93622,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7352,Active,No,Traditional,Elementary,K-5,Public,Hazel M. Bailey Primary,Firebaugh-Las Deltas Unified,Fresno,1691 Q Street,Firebaugh,CA,93622-9711,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7353,Active,No,Traditional,Intermediate/Middle/Junior High,5-8,Public,Firebaugh Middle,Firebaugh-Las Deltas Unified,Fresno,1600 16th Street,Firebaugh,CA,93622-2407,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7354,Active,No,Traditional,Elementary,K-6,Public,James K. Polk Elementary,Central Unified,Fresno,2195 North Polk Avenue,Fresno,CA,93722-5052,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7355,Active,No,Traditional,Elementary,K-6,Public,Harvest Elementary,Central Unified,Fresno,6514 West Gettysburg Avenue,Fresno,CA,93723-3013,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7356,Active,No,Community Day School,High School,8-12,Public,Pathway Community Day,Central Unified,Fresno,11 South Teilman,Fresno,CA,93706-1332,Yes,3,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7357,Active,No,Traditional,Intermediate/Middle/Junior High,7-9,Public,Glacier Point Middle,Central Unified,Fresno,4055 North Bryan Avenue,Fresno,CA,93723-9212,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7358,Active,No,Community Day School,Elementary,2-6,Public,Pathway Elementary Community Day,Central Unified,Fresno,21 South Teilman,Fresno,CA,93706-1332,Yes,3,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7359,Active,No,Alternative School of Choice,High School,8-12,Public,Central Unified Alternative/Opportunity,Central Unified,Fresno,2698 North Brawley,Fresno,CA,93722-5113,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7360,Active,No,Adult Education Center,Adult,Adult,Public,Central Unified Adult Education,Central Unified,Fresno,2698 North Brawley,Fresno,CA,93722-5113,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7361,Active,No,Traditional,High School,9-12,Public,Central High East Campus,Central Unified,Fresno,3535 North Cornelia Avenue,Fresno,CA,93722-7020,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7362,Active,No,Continuation School,High School,9-12,Public,Pershing Continuation High,Central Unified,Fresno,855 W. Nielsen,Fresno,CA,93706-1700,Yes,3,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7363,Active,No,Traditional,Elementary,K-6,Public,Biola-Pershing Elementary,Central Unified,Fresno,4885 North Biola Avenue,Fresno,CA,93723-9428,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7364,Active,No,Traditional,Elementary,K-6,Public,Herndon-Barstow Elementary,Central Unified,Fresno,6265 North Grantland Avenue,Fresno,CA,93723-9334,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7365,Active,No,Traditional,Elementary,K-8,Public,Houghton-Kearney Elementary,Central Unified,Fresno,8905 West Kearney Boulevard,Fresno,CA,93706-9517,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7366,Active,No,Traditional,Elementary,K-6,Public,Madison Elementary,Central Unified,Fresno,330 South Brawley Avenue,Fresno,CA,93706-2106,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7367,Active,No,Traditional,Intermediate/Middle/Junior High,7-8,Public,El Capitan Middle,Central Unified,Fresno,4443 West Weldon Avenue,Fresno,CA,93722-5440,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7368,Active,No,Traditional,Elementary,K-6,Public,McKinley Elementary,Central Unified,Fresno,4444 West McKinley Avenue,Fresno,CA,93722-5431,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7369,Active,No,Traditional,Elementary,K-6,Public,Roosevelt Elementary,Central Unified,Fresno,2600 North Garfield Ave,Fresno,CA,93723-9229,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7370,Active,No,Traditional,Elementary,K-6,Public,Teague Elementary,Central Unified,Fresno,4725 North Polk Avenue,Fresno,CA,93722-5319,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7371,Active,No,Traditional,Elementary,K-6,Public,William Saroyan Elementary,Central Unified,Fresno,5650 West Escalon Avenue,Fresno,CA,93722-3154,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7372,Active,No,Traditional,Elementary,K-6,Public,John Steinbeck Elementary,Central Unified,Fresno,3550 North Milburn Avenue,Fresno,CA,93722-7016,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7373,Active,No,Traditional,Elementary,K-6,Public,Norman Liddell Elementary,Central Unified,Fresno,5455 West Alluvial Avenue,Fresno,CA,93722-2361,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7374,Active,No,Traditional,Elementary,K-6,Public,River Bluff Elementary,Central Unified,Fresno,6150 West Palo Alto,Fresno,CA,93722-2000,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7375,Active,No,Traditional,Intermediate/Middle/Junior High,7-8,Public,Rio Vista Middle,Central Unified,Fresno,6240 West Palo Alto,Fresno,CA,93722-2001,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7376,Active,No,Traditional,Elementary,K-6,Public,Goldenrod Elementary,Kerman Unified,Fresno,445 South Goldenrod Avenue,Kerman,CA,93630,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7377,Active,No,Continuation School,High School,9-12,Public,Enterprise High,Kerman Unified,Fresno,15405 Sunset Avenue,Kerman,CA,93630-1345,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7378,Active,No,Traditional,High School,9-12,Public,Kerman High,Kerman Unified,Fresno,205 South First Street,Kerman,CA,93630-1001,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7379,Active,No,Traditional,Elementary,K-6,Public,Kerman-Floyd Elementary,Kerman Unified,Fresno,14655 West F Street,Kerman,CA,93630-1816,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7380,Active,No,Traditional,Intermediate/Middle/Junior High,7-8,Public,Kerman Middle,Kerman Unified,Fresno,601 South First Street,Kerman,CA,93630-1322,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7381,Active,No,Traditional,Elementary,K-6,Public,Sun Empire Elementary,Kerman Unified,Fresno,2649 North Modoc Avenue,Kerman,CA,93630-9430,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7382,Active,No,Traditional,Elementary,K-6,Public,Liberty Elementary,Kerman Unified,Fresno,16001 E Street,Kerman,CA,93630,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7383,Active,No,Regional Occupational Center/Program,High School,9-12,Public,Valley ROP,Valley ROP,Fresno,1305 Q Street,Sanger,CA,93657,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7384,Active,No,Regional Occupational Center/Program,High School,9-12,Public,Fresno ROP,Fresno ROP,Fresno,"1318 East Shaw Avenue, Suite 420",Fresno,CA,93710,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7385,Active,No,Continuation School,High School,9-12,Public,Mendota Continuation High,Mendota Unified,Fresno,211 Smoot Avenue,Mendota,CA,93640,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7386,Active,No,Traditional,High School,9-12,Public,Mendota High,Mendota Unified,Fresno,1200 Belmont Avenue,Mendota,CA,93640,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7387,Active,No,Community Day School,High School,8-12,Public,Mendota Community Day,Mendota Unified,Fresno,241 Smoot Avenue,Mendota,CA,93640-2234,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7388,Active,No,Traditional,Elementary,3-6,Public,McCabe Elementary,Mendota Unified,Fresno,250 South Derrick Street,Mendota,CA,93640-2049,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7389,Active,No,Traditional,Intermediate/Middle/Junior High,7-8,Public,Mendota Junior High,Mendota Unified,Fresno,1258 East Belmont Avenue,Mendota,CA,93640-2049,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7390,Active,No,Traditional,Elementary,K-2,Public,Washington Elementary,Mendota Unified,Fresno,1599 Fifth Street,Mendota,CA,93640-2359,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7391,Active,No,Continuation School,High School,10-12,Public,Rio Del Rey High (Continuation),Golden Plains Unified,Fresno,6052 Juanche,Tranquillity,CA,93668,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7392,Active,No,Traditional,High School,9-12,Public,Tranquillity High,Golden Plains Unified,Fresno,6052 Juanche Street,Tranquillity,CA,93668,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7393,Active,No,Traditional,Elementary,K-8,Public,Cantua Elementary,Golden Plains Unified,Fresno,29288 West Clarkson,Cantua Creek,CA,93608,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7394,Active,No,Traditional,Elementary,K-8,Public,Helm Elementary,Golden Plains Unified,Fresno,13883 South Lassen Avenue,Helm,CA,93627-9900,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7395,Active,No,Traditional,Elementary,K-8,Public,San Joaquin Elementary,Golden Plains Unified,Fresno,8535 South Ninth,San Joaquin,CA,93660,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7396,Active,No,Traditional,Elementary,K-8,Public,Tranquillity Elementary,Golden Plains Unified,Fresno,6116 South Daniels,Tranquillity,CA,93668-0520,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7397,Active,No,Traditional,Intermediate/Middle/Junior High,7-8,Public,Sierra Junior High,Sierra Unified,Fresno,33326 Lodge Road,Tollhouse,CA,93667-9644,Yes,6,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7398,Active,No,Traditional,Elementary,K-6,Public,Foothill Elementary,Sierra Unified,Fresno,29147 Auberry Road,Prather,CA,93651-9757,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7399,Active,No,Continuation School,High School,9-12,Public,Sandy Bluffs Alternative Education Center,Sierra Unified,Fresno,33280 Lodge Road,Tollhouse,CA,93667-9606,Yes,6,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7400,Active,No,Adult Education Center,Adult,Adult,Public,Black Mountain Adult,Sierra Unified,Fresno,33461 Lodge Road,Tollhouse,CA,93667-9606,Yes,6,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7401,Active,No,Community Day School,High School,7-12,Public,Oak Meadow Community Day,Sierra Unified,Fresno,33411 Lodge Road,Tollhouse,CA,93667-9606,Yes,6,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7402,Active,No,Traditional,High School,9-12,Public,Sierra High,Sierra Unified,Fresno,33326 Lodge Road,Tollhouse,CA,93667-9606,Yes,6,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7403,Active,No,Traditional,Elementary,2-7,Public,Pole Corral Elementary,Sierra Unified,Fresno,65265 Hall Meadow,Shaver Lake,CA,93664,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7404,Active,No,Alternative School of Choice,Elementary,2-8,Public,Lodge Pole Elementary (Alternative),Sierra Unified,Fresno,33467 Lodge Road,Tollhouse,CA,93667-9606,Yes,6,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7405,Active,No,Continuation School,High School,10-12,Public,Horizon High,Riverdale Joint Unified,Fresno,3086 West Mount Whitney Avenue,Riverdale,CA,93656,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7406,Active,No,Traditional,High School,9-12,Public,Riverdale High,Riverdale Joint Unified,Fresno,3086 West Mount Whitney Avenue,Riverdale,CA,93656-0726,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7407,Active,No,Traditional,Intermediate/Middle/Junior High,4-8,Public,Riverdale Elementary,Riverdale Joint Unified,Fresno,3700 Stathem Street,Riverdale,CA,93656,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7408,Active,No,Traditional,Elementary,K-3,Public,Fipps Primary,Riverdale Joint Unified,Fresno,21320 South Feland,Riverdale,CA,93656,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7409,Active,No,Traditional,High School,9-12,Public,Caruthers High,Caruthers Unified,Fresno,2580 West Tahoe Avenue,Caruthers,CA,93609-0545,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7410,Active,No,Continuation School,High School,10-12,Public,MARC High,Caruthers Unified,Fresno,2580 West Tahoe Avenue,Caruthers,CA,93609-0545,Yes,2,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7411,Active,No,Traditional,Elementary,K-8,Public,Caruthers Elementary,Caruthers Unified,Fresno,13699 South Quince Quince Avenue and Tiller Avenue,Caruthers,CA,93609,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7412,Active,No,Community Day School,High School,10-12,Public,Easton Community Day,Washington Unified,Fresno,5865 South Clara Avenue,Fresno,CA,93706,Yes,3,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7413,Active,No,Alternative School of Choice,High School,9-12,Public,Elm High,Washington Unified,Fresno,5865 South Clara Avenue,Fresno,CA,93706,Yes,3,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7414,Active,Yes,Traditional,Elementary-High Combination,K-12,Public,W. E. B. DuBois Public Charter,Washington Unified,Fresno,2604 Martin Luther King Boulevard,Fresno,CA,93706,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7415,Active,No,Continuation School,High School,11-12,Public,Easton Continuation High,Washington Unified,Fresno,5865 South Clara Avenue,Fresno,CA,93706-5805,Yes,3,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7416,Active,No,Traditional,High School,9-12,Public,Washington High,Washington Unified,Fresno,6041 South Elm Avenue,Fresno,CA,93706-6018,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7417,Active,No,Traditional,Elementary,K-8,Public,American Union Elementary,Washington Unified,Fresno,2801 West Adams Avenue,Fresno,CA,93706-9601,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7418,Active,No,Traditional,Elementary,K-5,Public,West Fresno Elementary,Washington Unified,Fresno,2910 South Ivy Street,Fresno,CA,93706-5515,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7419,Active,No,Traditional,Intermediate/Middle/Junior High,6-8,Public,West Fresno Middle,Washington Unified,Fresno,2888 South Ivy Street,Fresno,CA,93706-5513,No,1,Fresno County 2012 Parcel Data; Pilot Project Shapefile
7420,Active,Yes,Traditional,High School,9-12,Public,Success One!,Glenn County Office of Education,Glenn,451 South Villa Avenue,Willows,CA,95988,Yes,5,Glenn County Parcel Data; Aerial Imagery
7421,Active,Yes,Traditional,Elementary,K-7,Public,Walden Academy,Glenn County Office of Education,Glenn,408 Pacific Avenue,Willows,CA,95988,No,1,Glenn County Parcel Data; Aerial Imagery
7422,Active,No,Juvenile Court School,Elementary-High Combination,6-12,Public,Glenn County Juvenile Court,Glenn County Office of Education,Glenn,311 South Villa Avenue,Willows,CA,95988,Yes,5,Glenn County Parcel Data; Aerial Imagery
7423,Active,Yes,County Community School,Elementary-High Combination,K-12,Public,William Finch,Glenn County Office of Education,Glenn,607 E. Tehama Street,Orland,CA,95963,No,1,Glenn County Parcel Data; Aerial Imagery
